Driver ID,Time Interval,Longitude,Latitude,Route,Weight,Driver Name,Vehicle Number,Risk Rating,Continuous Driving Hours (HH_MM),Overspeeding,Lane Violations,Harsh Accelaration,Harsh Braking,Harsh Cornering,Distractions ,Yawning
4,204,69.9487,22.43436,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,4,06_23,3,3,1,2,3,3,3
4,205,69.95248,22.4352,Jamnagar to Naghedi,2,Yashwant Singh,GJ-10-TR-9245,5,06_24,6,2,3,3,3,6,2
4,206,69.95291,22.43531,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,8,06_25,7,5,9,9,7,8,9
4,207,69.95323,22.4354,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,8,06_26,8,7,8,8,10,9,9
4,208,69.95355,22.43552,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,0,06_27,0,0,0,0,0,0,0
4,209,69.95377,22.43559,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,8,06_28,6,5,7,6,6,6,9
4,210,69.95443,22.43581,Jamnagar to Naghedi,2,Yashwant Singh,GJ-10-TR-9245,6,06_29,6,4,6,6,6,6,4
4,211,69.9552,22.43606,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,8,06_30,8,5,6,8,8,6,9
4,212,69.95598,22.4363,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,3,06_31,2,2,1,2,2,2,3
4,213,69.95685,22.43656,Jamnagar to Naghedi,2,Yashwant Singh,GJ-10-TR-9245,6,06_32,8,6,6,6,6,7,4
4,214,69.9575,22.43675,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,8,06_33,9,6,7,9,6,7,8
4,215,69.95805,22.43689,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,1,06_34,1,1,0,1,0,1,0
4,216,69.95851,22.437,Jamnagar to Naghedi,2,Yashwant Singh,GJ-10-TR-9245,5,06_35,6,3,4,5,5,3,1
4,217,69.95927,22.43717,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,0,06_36,0,0,0,0,0,0,0
4,218,69.96015,22.43737,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,1,06_37,1,1,0,1,0,0,0
4,219,69.96084,22.43756,Jamnagar to Naghedi,2,Yashwant Singh,GJ-10-TR-9245,6,06_38,6,5,5,7,5,7,5
4,220,69.9612,22.43766,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,8,06_39,10,4,7,9,10,8,9
4,221,69.96156,22.43777,Jamnagar to Naghedi,2,Yashwant Singh,GJ-10-TR-9245,7,06_40,5,7,5,5,2,5,1
4,222,69.96198,22.43788,Jamnagar to Naghedi,2,Yashwant Singh,GJ-10-TR-9245,5,06_41,5,2,3,2,5,4,3
4,223,69.96213,22.43791,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,4,06_42,3,2,3,3,3,3,2
4,224,69.96234,22.43796,Jamnagar to Naghedi,2,Yashwant Singh,GJ-10-TR-9245,5,06_43,5,3,3,4,1,6,2
4,225,69.96265,22.43802,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,9,06_44,8,10,12,8,8,8,9
4,226,69.96302,22.43808,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,0,06_45,0,0,0,0,0,0,0
4,227,69.96332,22.43812,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,9,06_46,8,12,7,6,12,11,10
4,228,69.96419,22.43824,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,4,06_47,2,4,3,4,3,2,3
4,229,69.96516,22.43837,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,8,06_48,6,5,6,5,9,6,9
4,230,69.96714,22.43866,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,2,06_49,1,0,0,0,2,1,0
4,231,69.96736,22.43869,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,4,06_50,3,4,2,4,3,1,3
4,232,69.96827,22.43882,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,9,06_51,12,12,11,9,11,11,9
4,233,69.96884,22.4389,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,9,06_52,11,11,6,12,10,9,11
4,234,69.9691,22.43894,Jamnagar to Naghedi,2,Yashwant Singh,GJ-10-TR-9245,7,06_53,6,6,7,4,4,7,5
4,235,69.96944,22.43899,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,8,06_54,6,5,7,8,6,7,8
4,236,69.96959,22.43902,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,9,06_55,7,11,6,7,9,12,14
4,237,69.96985,22.43906,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,1,06_56,1,0,1,1,1,0,0
4,238,69.97008,22.4391,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,1,06_57,1,0,0,0,0,0,0
4,239,69.97028,22.43915,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,9,06_58,9,9,11,6,10,11,11
4,240,69.97054,22.4392,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,0,06_59,0,0,0,0,0,0,0
4,241,69.97097,22.43931,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,2,07_00,0,0,0,0,2,1,1
4,242,69.97147,22.43945,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,9,07_01,8,8,5,8,7,13,9
4,243,69.97153,22.43947,Jamnagar to Naghedi,2,Yashwant Singh,GJ-10-TR-9245,7,07_02,7,7,5,7,4,6,2
4,244,69.97176,22.43953,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,9,07_03,12,8,11,7,9,10,10
4,245,69.97202,22.43959,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,9,07_04,8,8,6,6,7,12,11
4,246,69.97228,22.43965,Jamnagar to Naghedi,2,Yashwant Singh,GJ-10-TR-9245,7,07_05,6,6,4,6,3,5,4
4,247,69.9725,22.43968,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,4,07_06,3,2,1,2,2,1,3
4,248,69.97288,22.43973,Jamnagar to Naghedi,2,Yashwant Singh,GJ-10-TR-9245,6,07_07,6,4,6,3,6,7,4
4,249,69.97346,22.43979,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,2,07_08,0,0,0,1,1,1,1
4,250,69.97368,22.43982,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,0,07_09,0,0,0,0,0,0,0
4,251,69.97399,22.43984,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,9,07_10,10,9,10,6,8,9,9
4,252,69.97444,22.4399,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,8,07_11,6,6,6,9,8,9,9
4,253,69.97488,22.43996,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,0,07_12,0,0,0,0,0,0,0
4,254,69.97541,22.44003,Jamnagar to Naghedi,2,Yashwant Singh,GJ-10-TR-9245,6,07_13,7,5,7,6,5,6,6
4,255,69.97583,22.4401,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,0,07_14,0,0,0,0,0,0,0
4,256,69.97586,22.4401,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,8,07_15,9,7,6,8,9,9,9
4,257,69.97626,22.44017,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,8,07_16,7,7,8,8,5,9,9
4,258,69.97691,22.44031,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,3,07_17,2,1,2,1,1,1,3
4,259,69.97721,22.44037,Jamnagar to Naghedi,2,Yashwant Singh,GJ-10-TR-9245,7,07_18,5,8,6,4,5,6,5
4,260,69.97764,22.44047,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,4,07_19,1,4,1,2,4,2,3
4,261,69.97824,22.4406,Jamnagar to Naghedi,2,Yashwant Singh,GJ-10-TR-9245,5,07_20,4,2,2,5,4,3,2
4,262,69.9818,22.44133,Jamnagar to Naghedi,2,Yashwant Singh,GJ-10-TR-9245,6,07_21,7,5,6,6,7,7,6
4,263,69.98197,22.44137,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,1,07_22,0,1,0,0,1,0,0
4,264,69.9834,22.44167,Jamnagar to Naghedi,2,Yashwant Singh,GJ-10-TR-9245,7,07_23,6,6,4,5,3,3,4
4,265,69.98352,22.44169,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,8,07_24,7,6,8,7,5,9,9
4,266,69.98374,22.44174,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,4,07_25,2,4,2,2,3,2,2
4,267,69.98385,22.44177,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,8,07_26,9,7,8,5,10,7,8
4,268,69.98413,22.44182,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,3,07_27,2,1,0,3,1,1,3
4,269,69.98437,22.44185,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,9,07_28,7,9,9,10,9,13,9
4,270,69.98441,22.44186,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,9,07_29,8,11,6,7,9,10,14
4,271,69.98458,22.44188,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,2,07_30,1,0,1,0,0,1,1
4,272,69.98482,22.44192,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,2,07_31,0,2,1,1,2,0,0
4,273,69.98516,22.44195,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,1,07_32,1,1,0,1,0,1,1
4,274,69.98551,22.44196,Jamnagar to Naghedi,2,Yashwant Singh,GJ-10-TR-9245,7,07_33,6,7,4,4,5,6,4
4,275,69.98622,22.44198,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,0,07_34,0,0,0,0,0,0,0
4,276,69.98714,22.44201,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,2,07_35,1,2,0,0,1,1,2
4,277,69.98818,22.44204,Jamnagar to Naghedi,2,Yashwant Singh,GJ-10-TR-9245,5,07_36,3,4,2,5,5,3,1
4,278,69.98906,22.44207,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,2,07_37,0,2,1,1,2,0,1
4,279,69.9898,22.44209,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,9,07_38,10,8,8,11,10,9,11
4,280,69.99046,22.44211,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,9,07_39,9,10,5,6,8,12,14
4,281,69.99108,22.44212,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,1,07_40,1,0,0,1,1,1,1
4,282,69.99157,22.44214,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,8,07_41,10,5,8,8,9,9,8
4,283,69.99179,22.44215,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,2,07_42,1,0,0,1,0,0,2
4,284,69.99224,22.44219,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,8,07_43,9,7,8,5,8,6,9
4,285,69.99252,22.44224,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,0,07_44,0,0,0,0,0,0,0
4,286,69.99268,22.44226,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,9,07_45,9,8,9,11,11,10,11
4,287,69.99319,22.44233,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,2,07_46,1,1,1,1,2,0,1
4,288,69.99378,22.4424,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,9,07_47,12,12,8,8,12,11,12
4,289,69.99432,22.4425,Jamnagar to Naghedi,2,Yashwant Singh,GJ-10-TR-9245,5,07_48,5,3,4,5,4,5,3
4,290,69.99535,22.44268,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,9,07_49,7,10,10,9,8,9,10
4,291,69.99547,22.4427,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,9,07_50,8,10,9,9,8,13,13
4,292,69.9959,22.44277,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,9,07_51,7,10,6,6,10,13,10
4,293,69.99628,22.44286,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,4,07_52,3,3,2,4,4,1,2
4,294,69.99668,22.44294,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,8,07_53,10,6,7,6,5,7,9
4,295,69.997,22.44303,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,8,07_54,7,4,8,7,7,6,9
4,296,69.99733,22.44312,Jamnagar to Naghedi,2,Yashwant Singh,GJ-10-TR-9245,7,07_55,7,7,7,8,2,3,4
4,297,69.99772,22.44324,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,3,07_56,1,3,2,2,1,3,3
4,298,69.998,22.44334,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,3,07_57,2,2,3,2,1,3,3
4,299,69.99869,22.44359,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,0,07_58,0,0,0,0,0,0,0
4,300,69.99932,22.44385,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,4,07_59,2,3,3,4,2,2,2
4,301,69.99978,22.44404,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,8,08_00,10,5,6,10,9,9,8
4,302,69.99984,22.44392,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,0,08_01,0,0,0,0,0,0,0
4,303,69.99986,22.44389,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,9,08_02,10,11,11,11,10,10,11
4,304,69.9999,22.44383,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,2,08_03,0,2,0,0,1,1,0
4,305,69.99993,22.4438,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,4,08_04,1,2,1,4,3,2,3
4,306,69.99999,22.44375,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,9,08_05,9,8,12,8,7,9,11
4,307,70.00018,22.44364,Jamnagar to Naghedi,2,Yashwant Singh,GJ-10-TR-9245,7,08_06,6,6,7,4,2,5,3
4,308,70.00098,22.44321,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,0,08_07,0,0,0,0,0,0,0
4,309,70.00199,22.44264,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,9,08_08,9,9,6,11,10,9,9
4,310,70.00241,22.44242,Jamnagar to Naghedi,2,Yashwant Singh,GJ-10-TR-9245,6,08_09,8,4,6,7,5,7,5
4,311,70.00255,22.44235,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,0,08_10,0,0,0,0,0,0,0
4,312,70.00284,22.44219,Jamnagar to Naghedi,2,Yashwant Singh,GJ-10-TR-9245,5,08_11,4,3,3,4,5,5,2
4,313,70.00303,22.44209,Jamnagar to Naghedi,2,Yashwant Singh,GJ-10-TR-9245,7,08_12,5,8,5,8,4,7,5
4,314,70.00318,22.44201,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,0,08_13,0,0,0,0,0,0,0
4,315,70.00332,22.44193,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,9,08_14,10,12,6,6,8,12,14
4,316,70.00357,22.44179,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,4,08_15,1,2,2,3,2,3,2
4,317,70.00377,22.44168,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,1,08_16,0,1,1,0,1,1,1
4,318,70.00397,22.44158,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,9,08_17,8,8,5,10,9,8,11
4,319,70.00423,22.44145,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,8,08_18,7,7,9,6,9,6,9
4,320,70.00435,22.44139,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,8,08_19,6,4,9,8,8,6,8
4,321,70.00443,22.44135,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,0,08_20,0,0,0,0,0,0,0
4,322,70.00455,22.44128,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,0,08_21,0,0,0,0,0,0,0
4,323,70.00466,22.44121,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,8,08_22,9,5,9,5,8,6,9
4,324,70.00478,22.44114,Jamnagar to Naghedi,2,Yashwant Singh,GJ-10-TR-9245,7,08_23,7,8,4,4,2,4,3
4,325,70.00483,22.4411,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,0,08_24,0,0,0,0,0,0,0
4,326,70.00489,22.44106,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,8,08_25,9,4,6,10,11,6,8
4,327,70.00494,22.44101,Jamnagar to Naghedi,2,Yashwant Singh,GJ-10-TR-9245,5,08_26,5,2,2,5,1,6,4
4,328,70.00498,22.44098,Jamnagar to Naghedi,2,Yashwant Singh,GJ-10-TR-9245,7,08_27,5,8,5,7,5,7,3
4,329,70.00507,22.44089,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,4,08_28,3,4,2,4,2,1,3
4,330,70.00517,22.44079,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,1,08_29,1,0,1,0,0,1,0
4,331,70.00556,22.44039,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,8,08_30,6,4,6,8,7,8,8
4,332,70.0056,22.44034,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,3,08_31,0,1,3,2,0,1,2
4,333,70.00592,22.44001,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,8,08_32,8,6,8,10,6,7,8
4,334,70.00608,22.43984,Jamnagar to Naghedi,2,Yashwant Singh,GJ-10-TR-9245,6,08_33,8,7,7,5,5,7,6
4,335,70.00609,22.43982,Jamnagar to Naghedi,2,Yashwant Singh,GJ-10-TR-9245,5,08_34,3,4,2,5,4,5,1
4,336,70.00628,22.43963,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,1,08_35,1,0,0,1,1,0,1
4,337,70.00665,22.43926,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,8,08_36,10,6,6,7,5,7,9
4,338,70.00666,22.43925,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,8,08_37,9,4,8,5,11,8,9
4,339,70.00702,22.43887,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,4,08_38,2,3,3,3,4,2,3
4,340,70.00707,22.43882,Jamnagar to Naghedi,2,Yashwant Singh,GJ-10-TR-9245,5,08_39,5,3,4,3,2,3,2
4,341,70.00712,22.43878,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,9,08_40,11,12,12,12,9,9,9
4,342,70.00716,22.43873,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,3,08_41,1,1,3,1,2,3,2
4,343,70.00719,22.4387,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,0,08_42,0,0,0,0,0,0,0
4,344,70.00721,22.43868,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,4,08_43,2,4,3,4,4,3,2
4,345,70.00723,22.43866,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,8,08_44,6,7,6,6,7,6,8
4,346,70.00726,22.43862,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,0,08_45,0,0,0,0,0,0,0
4,347,70.00732,22.43854,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,0,08_46,0,0,0,0,0,0,0
4,348,70.00738,22.43846,Jamnagar to Naghedi,2,Yashwant Singh,GJ-10-TR-9245,7,08_47,5,7,5,8,2,2,4
4,349,70.00744,22.43838,Jamnagar to Naghedi,2,Yashwant Singh,GJ-10-TR-9245,5,08_48,5,3,2,4,5,5,1
4,350,70.00751,22.43829,Jamnagar to Naghedi,2,Yashwant Singh,GJ-10-TR-9245,6,08_49,6,5,5,3,7,6,6
4,351,70.00754,22.43825,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,1,08_50,1,1,1,0,0,1,1
4,352,70.00757,22.4382,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,0,08_51,0,0,0,0,0,0,0
4,353,70.00759,22.43816,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,0,08_52,0,0,0,0,0,0,0
4,354,70.00761,22.43812,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,8,08_53,7,6,6,9,9,9,9
4,355,70.00763,22.43809,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,3,08_54,0,1,2,1,1,2,2
4,356,70.00764,22.43805,Jamnagar to Naghedi,2,Yashwant Singh,GJ-10-TR-9245,6,08_55,7,4,5,3,7,6,6
4,357,70.00765,22.43801,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,1,08_56,0,0,1,0,1,1,1
4,358,70.00766,22.43797,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,2,08_57,1,1,1,1,1,1,0
4,359,70.00767,22.43793,Jamnagar to Naghedi,2,Yashwant Singh,GJ-10-TR-9245,6,08_58,6,7,5,7,7,7,4
4,360,70.00767,22.43789,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,0,08_59,0,0,0,0,0,0,0
4,361,70.00769,22.43777,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,2,09_00,1,0,1,0,0,0,2
4,362,70.00771,22.43756,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,8,09_01,9,6,7,5,7,8,9
4,363,70.00772,22.43741,Jamnagar to Naghedi,2,Yashwant Singh,GJ-10-TR-9245,7,09_02,6,7,4,7,4,4,4
4,364,70.00775,22.43715,Jamnagar to Naghedi,2,Yashwant Singh,GJ-10-TR-9245,6,09_03,7,5,6,4,7,6,5
4,365,70.00777,22.43697,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,8,09_04,7,4,7,9,5,6,9
4,366,70.00725,22.4369,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,9,09_05,8,8,8,8,7,12,12
4,367,70.00709,22.43688,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,0,09_06,0,0,0,0,0,0,0
4,368,70.00693,22.43687,Jamnagar to Naghedi,2,Yashwant Singh,GJ-10-TR-9245,7,09_07,7,7,6,6,3,3,5
4,369,70.0068,22.43685,Jamnagar to Naghedi,1,Yashwant Singh,GJ-10-TR-9245,1,09_08,1,0,0,0,1,1,1
4,370,70.00639,22.43682,Jamnagar to Naghedi,3,Yashwant Singh,GJ-10-TR-9245,9,09_09,8,11,9,6,8,12,12
5,1,69.89768,22.42737,Jamnagar to Naghedi,1,Prashant Tripathi,GJ-10-TR-9245,0,04_00,0,0,0,0,0,0,0
5,2,69.898,22.42744,Jamnagar to Naghedi,1,Prashant Tripathi,GJ-10-TR-9245,0,04_01,0,1,1,0,0,0,1
5,3,69.8983,22.42749,Jamnagar to Naghedi,3,Prashant Tripathi,GJ-10-TR-9245,9,04_02,12,8,9,11,12,9,10
5,4,69.8987,22.42755,Jamnagar to Naghedi,2,Prashant Tripathi,GJ-10-TR-9245,7,04_03,5,8,4,8,2,7,1
5,5,69.89906,22.42759,Jamnagar to Naghedi,3,Prashant Tripathi,GJ-10-TR-9245,9,04_04,7,11,7,7,12,9,12
5,6,69.89948,22.42762,Jamnagar to Naghedi,1,Prashant Tripathi,GJ-10-TR-9245,4,04_05,3,4,2,3,2,3,2
5,7,69.89991,22.42764,Jamnagar to Naghedi,3,Prashant Tripathi,GJ-10-TR-9245,9,04_06,9,10,5,9,12,10,12
5,8,69.90091,22.42769,Jamnagar to Naghedi,3,Prashant Tripathi,GJ-10-TR-9245,8,04_07,8,5,8,9,7,9,9
5,9,69.90134,22.42771,Jamnagar to Naghedi,1,Prashant Tripathi,GJ-10-TR-9245,0,04_08,0,0,0,0,0,0,0
5,10,69.9018,22.42773,Jamnagar to Naghedi,2,Prashant Tripathi,GJ-10-TR-9245,6,04_09,8,6,5,5,7,7,4
5,11,69.90244,22.42773,Jamnagar to Naghedi,1,Prashant Tripathi,GJ-10-TR-9245,4,04_10,3,3,1,4,3,3,3
5,12,69.90382,22.42773,Jamnagar to Naghedi,2,Prashant Tripathi,GJ-10-TR-9245,7,04_11,7,8,7,5,2,5,5
5,13,69.90544,22.42776,Jamnagar to Naghedi,3,Prashant Tripathi,GJ-10-TR-9245,8,04_12,10,4,8,5,8,8,9
5,14,69.90639,22.42778,Jamnagar to Naghedi,1,Prashant Tripathi,GJ-10-TR-9245,0,04_13,0,0,0,0,0,0,0
5,15,69.90689,22.42778,Jamnagar to Naghedi,1,Prashant Tripathi,GJ-10-TR-9245,4,04_14,3,4,3,2,3,1,2
5,16,69.90721,22.42776,Jamnagar to Naghedi,3,Prashant Tripathi,GJ-10-TR-9245,9,04_15,10,12,6,8,10,12,10
5,17,69.90758,22.42773,Jamnagar to Naghedi,3,Prashant Tripathi,GJ-10-TR-9245,9,04_16,10,8,8,11,10,11,14
5,18,69.90791,22.42768,Jamnagar to Naghedi,3,Prashant Tripathi,GJ-10-TR-9245,9,04_17,7,9,6,8,9,11,11
5,19,69.90799,22.42767,Jamnagar to Naghedi,1,Prashant Tripathi,GJ-10-TR-9245,0,04_18,0,0,0,0,0,0,0
5,20,69.90818,22.42763,Jamnagar to Naghedi,1,Prashant Tripathi,GJ-10-TR-9245,0,04_19,0,0,0,0,0,0,0
5,21,69.90836,22.42759,Jamnagar to Naghedi,2,Prashant Tripathi,GJ-10-TR-9245,5,04_20,5,4,4,3,3,6,2
5,22,69.90958,22.42727,Jamnagar to Naghedi,1,Prashant Tripathi,GJ-10-TR-9245,3,04_21,0,1,3,3,1,1,3
5,23,69.90983,22.42721,Jamnagar to Naghedi,3,Prashant Tripathi,GJ-10-TR-9245,9,04_22,11,8,9,12,12,11,12
5,24,69.91009,22.42715,Jamnagar to Naghedi,3,Prashant Tripathi,GJ-10-TR-9245,8,04_23,10,5,7,7,8,9,9
5,25,69.91032,22.42711,Jamnagar to Naghedi,2,Prashant Tripathi,GJ-10-TR-9245,6,04_24,8,4,5,6,7,6,6
5,26,69.91047,22.42708,Jamnagar to Naghedi,1,Prashant Tripathi,GJ-10-TR-9245,2,04_25,0,1,0,0,0,0,1
5,27,69.91054,22.42706,Jamnagar to Naghedi,2,Prashant Tripathi,GJ-10-TR-9245,7,04_26,7,6,6,7,2,7,3
5,28,69.91077,22.42704,Jamnagar to Naghedi,1,Prashant Tripathi,GJ-10-TR-9245,1,04_27,0,1,1,0,0,0,1
5,29,69.91098,22.42702,Jamnagar to Naghedi,2,Prashant Tripathi,GJ-10-TR-9245,6,04_28,6,4,5,3,5,7,6
5,30,69.91125,22.42701,Jamnagar to Naghedi,3,Prashant Tripathi,GJ-10-TR-9245,9,04_29,10,8,6,6,11,12,9
